SK_PRODUTO;NK_ID_PRODUTO;NM_PRODUTO;NM_CATEGORIA_PRODUTO
8ee11ee047d50e727ab60f5494a91fe2e1012bf82e0bfa072d11956be5f029f8;61687;Better Fancy Canned Anchovies;Nao informado
f95a54557de8379d172a2e29fa05ce60b91c72860d625206af83c207a67d5e52;63710;Just Right Vegetable Soup;Nao informado
3a2576bf17d598714f61c55f50bbcee5703f4addcd7801e54780e3460bce41db;184308724-6;Golden Fajita French Fries;Nao informado
3f6fed72b26bf3cd039ae980b99c7641b4be53c595dd5b2a5d6768d3e627403c;63885;Imagine Beef TV Dinner;P01
4c32ec2851dc22a105df8403813f1bc883cf82b1e4718688011ec4f2ecbfe260;32720;High Top Cauliflower;P01
bb9c73e5cc15f392cf4c3500268709b6f7307cc26435722806f98b4155a9dae1;31672;Golden Low Fat Waffles;Nao informado
f446ebf3092a787a17e713fa2c0a9cfbd4eff7b4ba0dbac641de0afc3c40a470;21221;Big Time Orange Popsicles;Nao informado
1b7ac5a49e1e4b4307e4bb28da29bf760053cb5debd6a37ffa08bf8720ab4004;33503;Best Choice Graham Crackers;Nao informado
3f521c08eda2badc5839a5907ef1de2380604f72b94c2707218d4a1a3c675676;61604;Better Canned Yams;P01
649fa3ec2c62a76381aad4fa2eedd40e209bde2e17e27b1f7a77a0d3716305d8;Nao informado;Token Orange Juice;Nao informado
e442d97a2645846f64a782cb0ab0da44efb2ec1e2b37a1c276564ef7fca361b0;27569;Imagine Lemon Popsicles;Nao informado
ee41607608ef017de8a97b808e23a8239ec35901cb66bf1b19d492ebc720c949;38051;Gorilla 1% Milk;P01
f8e8d28e406045abdab0e53e32cc52ac415fecf44daf37806136bab751482d12;Nao informado;Moms Sliced Chicken;Nao informado
7cd14a24f99f2e225119615389894d338fe841e40ba105af320cf9aac2d2d1f4;39901;Washington Apple Juice;P01
8fc7c194292fcd136459a1deeb15ac865eec1980ff3e9d8c811f020f49478c4f;63044;Walrus Light Beer;P01
ceb96719564b533a3473da34af9572d20bea4e1d6ac27ca9fdd81ca3504cb619;Nao informado;Ebony Fresh Lima Beans;Nao informado
d6dd66e0f82d8483b2c0bc54eaf1fddca4163c7d272e8ba3b49a43a7a0fe75be;26361;Bravo Canned Yams;P01
0e467ea3348230086140a034bd3b3e345cbb9ce61bc388682c932f664816ced0;64420;Blue Label Canned String Beans;Nao informado
2501a307c82a4e15065c1d8a148c23c7cde80e43094f8e63c202375b6889fbe4;39603;Just Right Fancy Canned Anchovies;Nao informado
3c11155fe21c9c5d1b6b7e192cc7b626a63326a8a5da5e759aa1b2bd50325ded;60013;Blue Medal Small Brown Eggs;P01
7fc9835d452f3afc3ab2b6f93a6213420b44852747c10178b8f76d6cab6d3548;36031;Big Time Beef TV Dinner;P01
877fce7c76e9836c76bf47fc0368a089c2db61d36656e1daacb03ba9190cc47c;SEA/TLR;Big Time Grape Popsicles;Nao informado
b2358431a4384e64448cd05cb81d3ca635f88fe554bdda206b045989bebad042;31564;Red Spade Sliced Turkey;Nao informado
e38f7452fbf4584102dede744ac241f3ef22e80951111c6a8e2ac4cd0080cf98;31700;Golden Chicken TV Dinner;P01
1b1f8050a36b21f5dcdbc570bc5f14797d560b00812aea109591104727457555;62672;Tell Tale Fancy Plums;P01
1c963792b4a14f872dd82774874c0bb70385152193b13adc0014fc7dc15d406d;SUPER WINCH T-1500;Nationeel Sugar Cookies;Nao informado
3735a2a297f112fcea421d34f50b1de731ad53313686a71415e0a92b7a55f488;16296;Better Canned String Beans;P01
3a9c8e8ba51ee10a2cc004dd4fadc2eecef7ac7a6ce27956597a5f16919f889f;39677;Even Better Jack Cheese;Nao informado
a1a887afd6d6b9fdf7e0e364a5b9799d2284824232dc6dc42e278197b86f0fbe;63570;Gorilla Havarti Cheese;P01
0c67856d7876ca203022d66e2cc94d7af868129464f60659fd0c634d3acd5767;47550;Red Spade Turkey Hot Dogs;P01
1bd8e3faa64b785d7da545db318dc072655958a29bdaf368fadd1505dced5b60;61750;Carlson Havarti Cheese;P01
253dab826f098b93a60be506bc293f5315ac875355ecc3fe376d00fe12a088a2;13917;Best Choice Frosted Donuts;P01
25c87087f7151ad10166b4797e9b0a5e1895c3d4977d5443c0bee2ddeb24d31c;61471;Super Apple Jelly;Nao informado
30586eccd69d48089d85b75cfc7621f332701a959bf019de61c66fd500196ae5;63548;Gorilla Sour Cream;Nao informado
429845a70d3cc3e3cfa732a54dc2ad61a67c3a36f85e785297c0cb843ea990cd;64997;Ebony Macintosh Apples;Nao informado
6520732f7c6d020d66235b54f852ac38159f4a48e3b85bf52e20ec088438acaf;61554;Best Oatmeal;P01
69545713fd70264df829b147be51674afeca673bf92e610bd8ed81a85ec1db3a;TLR/BTS;Gorilla Buttermilk;Nao informado
776510d6dbb541f888badaf5bfe4442de5fc3ec731ce9ca46ed283795820a775;38050;Gorilla Chocolate Milk;P01
f58503218636fb5387f6f7a1c406f3d1a8d778c3432c18a6a1e80572e4fd92f8;9915;High Top Corn on the Cob;Nao informado
138cd8161705c650bad38a9e5c20f7e9b9e2b93db20a4b555b5ee307750f7721;39600;Just Right Canned Tuna in Water;P01
46ae470bc31b8a9005767556a7549cf7e395f8241a8a23a3f86edaef05a05bd3;34701;Super Apple Butter;P01
5093d5f5d6c725594e3adcf38c8a87985b207f5ce5bf0f2e5884df85364339dd;38060;Gorilla Strawberry Yogurt;P01
526e3e1520130a5fa1d26839e84ec1913863584b3bde45bda4e1ea7d870fd0de;38006;Gorilla Sour Cream;P01
b8b31cf2b184ca40e168136f649012b94987427903e751e0bfcc963a31e5d742;61861;Urban Large Eggs;P01
cdd2fcc29c66749b90529ef6dec953f50afc50453eb170a6944b7f51d1597042;65393;Nationeel Frosted Donuts;Nao informado
d223a709da2f22cb5a778cdc062bd3a58f16df5f886d678704d8066b673b3085;1Z9483440344767496;Atomic Semi-Sweet Chocolate Bar;Nao informado
e085b7b0ad9499500f909268c8e481348f1278471280b52b44ec1645de1d390c;30449;Washington Apple Juice;Nao informado
0be7d442e494cf31a987ae66a4b4287059b6882b27b7bed2ebbbb72ffe9543c3;39438;BBB Best Apple Jelly;P01
4f48aab4c60627060fc4e6f3917229f4660263354d670e2fde9d65ab313ff912;63920;Imagine Ice Cream Sandwich;Nao informado
63a2b5abc0a0d72f93e359370b4535ceeea5115979017b90fd0b5dec9e2f34a9;20825;Moms Corned Beef;P01
7ce85374ba6810589a8cd42967c82564c896bb658254fadd56a64abd7649e833;38804;Ebony Elephant Garlic;P01
a62921d725b08e7c22e99db0469152a3d9663b60222f6641a685efd3bc878e27;6341;Blue Medal Small Eggs;P01
c12d3fca5b817fb026b25449581e13dca71a53f77f3bce230d2d1b7245fdd10d;61859;Urban Large Brown Eggs;P01
cb0cb542dd4915eda793f948fec71fb01017622337db2cbd3d43b4905ae0df0d;30426;Washington Diet Cola;Nao informado
df94e3c0e5dc13078740057812dbdc2a01c00d52571ca07d3553b0ed1d676d3e;65177;Nationeel Chocolate Donuts;Nao informado
e4720ff7520bf2f4d5b7f98d129af24a6265c3ac38850530154c42d48b4ad137;31282;Club Cheese Spread;Nao informado
f877120965a498a0f545867c22cdfbcb1dde262e3918cea3c838883492f44b95;37173;Fast Sugar Cookies;P01
fdeef5025cee853f1a3c9884a07ffe557642aa0fce4cc56c9bf8a8efaf45a9ec;62686;Tell Tale Mandarin Oranges;P01
59ce73fe2e8bc2856014d5cba5a5ca5c8535386b10dc09b3f673218ec12278a5;30290;Even Better Blueberry Yogurt;P01
a4cc2c99f93f4e9f6ec6208b5f56636b9cd5d404da57832861bf73eb75725ce0;28500;Ebony Squash;P01
b5d4b600f3a21b2fe2d972649929dcab97bd7ffb40dd995bbba018ab31aba39d;26769;Cutting Edge Cole Slaw;P01
d740c86c7ca30aad11be087a3f9e61c649bd74b2c8c0bdf5e5d87594af24da4c;16027;Excellent Apple Drink;P01
ef52dd5fd6ebc2fc3e5328baffc16d52f4ac734ff0880a63fb5666186a615dc6;38007;Gorilla Jack Cheese;P01
1099fd3f1c08b7effac0a66b4290975d0255187b052b21e26dd0344139ca5aa8;30092;Just Right Chicken Ramen Soup;P01
270f0a0d64bf8d0db45e66d554c585b2f46fd3062c92e807b8832fbf11a8fd68;63070;Landslide Sesame Oil;P01
3833da860027d809286bbeb8df32fc4f49aea5f5a6ff05a32a0c590456e661ce;63860;Just Right Large Canned Shrimp;P01
60e6a1cc43b7a6c66db16a453083fc2a1c72d5c0bf5ff729237a266065ce3d5f;15712;Super Apple Jelly;P01
69c13372723d2174dafb50ddf295490180fe439aee67019fb9ba30fac2a879e1;38380;Imagine Grape Popsicles;P01
73a86124a8f3a475baa8cdc883b60cbad0721b5c72a5e79ef0506dc686f8f396;37739;Landslide Salt;P01
fe14ed37e151c8c6a62ef09d677abcc03b895813aedcdfd060c8b5377e5e2d14;27388;Imagine Frozen Broccoli;Nao informado
0e4febe72522cc1f44629d2f274d695c6ab8a17a73ab8319031cce8792814ae1;61120;Choice Mints;P01
304d53d4701441152d86a48d2af1ada075d91be87391e30895fcd8d8f1a0af04;39198;Nationeel Dried Apricots;Nao informado
ab74a3d7b1f4ea0794a4710f7c1d08e02e4d3efe5c8d5e60fa323fa954316020;31675;Golden Frozen Pancakes;Nao informado
ef38473c64d5619721c03654936ed16c1d27dbd75f6960da3dda3298f8e8d459;60114;Golden Frozen Chicken Wings;P01
141780221ca4fa4dbe85d2116e03d25587f19a8b3eeae3fc83551571888af395;39400;BBB Best Tomato Sauce;P01
1ad5f66613a614e62c6d5f55e65eab4e5e28b0fc297f66304ca29d1b7b3b0831;36945;Tell Tale Beets;P01
3528b4715f2b6237120acaac620650fa2ba301d076f2a3c6ad9d7f66ca34e14b;63891;Imagine Pancake Mix;Nao informado
4180ac8705fd649944b386e085c4efbb452541db510d6d991a4184c91386a97a;24790;Fast Lemon Cookies;Nao informado
541f16a28d1983da46f308fce6bd6ed382cfd09eae1b09f5bb12dda41ac2aa22;60724;High Top Red Delcious Apples;Nao informado
91e9b8ef6fd13808a3d554630860163e41559c2eb6dea4befe48400e16eb2867;29754;BBB Best Pepper;P01
bd31b0e1ec079de7309090f49dad447fc1b0357242c12e9cf13beaa3a8671fd0;38843;Ebony Fancy Plums;P01
59f33b4223b6e2168c93e2134d6cc33f2b6c0b1ada4b454f1881e2dc0595854c;64999;Ebony Golden Delcious Apples;Nao informado
6bd7512cd9a6e69ae0564a9fe20fb2e69b96edcaac090f7407429d431b049a5d;29768;BBB Best Strawberry Jam;P01
9a25c6e883f56afa5cfb330f8c84c10884a76b245820d3cc7cd9f37e4f8414db;29973;Just Right Chicken Soup;Nao informado
9e76cd7eca5e1287c5131e75c22f25fd091367dced1fe9be0d2aed61f8569f93;61762;Carlson Blueberry Yogurt;P01
a5135e823ee2eca83b48a32e1f7839887bf3389bca71eefc1b2db79720aa3694;DANZAS 4882883-5;Landslide Apple Preserves;Nao informado
f11c41755842a3b2a262b3e410c8b108a92a8eea010a8878f398171fabbbea04;61484;Super Creamy Peanut Butter;P01
43dde63b8fd2d6dafdc32d32183340cbed26b6d52501b12ac4df72539613ce60;13047;High Top Golden Delcious Apples;P01
47cb0903da66648761309d0cd0fcf6d493b99666684b903b4ef3f5dccfcb51f5;38385;Imagine Home Style French Fries;P01
ad4066e44851399680fc43ffd161c923e775c23d34eda1bd00c5c1129b66fe59;38914;Ebony Party Nuts;P01
b328f0bd4b24a0e251f56ed016defed39bdaee7edd90391b324acb5aa7be61c1;62840;Fast Cheese Dip;Nao informado
d5078dbc84e2c6f254f6aa5df641bd1079c9762e06de424ef085865903d7299f;39477;BBB Best Apple Preserves;P01
01349ce81f775dd135325f01195c13b95ff8898c0e29943febe8e3ec6579dafa;38845;Ebony Peaches;P01
63ce34ff6ae83f42be1a798c074116ff1846ce448c05c394d8e6f9b2dad16c87;62770;Fast Buttered Popcorn;P01
d7b875724adea0c36b1590ba67e8e36fce3bcabf7f45007042c716fa38dc8ff1;20990;Moms Sliced Ham;P01
f2c03367055648ee39ac61cfebbf0e20d50aa8ed1e9f916ad2d4a9ae6a6a4119;30275;Even Better Head Cheese;P01
35bb242e33b3e0ca79750bce48c65ca530c4c32b625fb9219ae87964167f9ee7;39595;Just Right Canned Peas;P01
6dcb4f9fb41a30bdb1a0b09648e00d06a4ce73ef398bea879ff75e91e7668a7c;61539;Excellent Cream Soda;Nao informado
6e4cfb40b2c665f57696e0bd358a21254886d30e28bcb2e42c82c84be7701baa;34971;Better Beef Soup;P01
8a726c0670d304f9c629b0cf135159692af16a7ee50e59000602fe167a5c2266;33086;High Top Mandarin Oranges;P01
8e84d505ed042243e6aeb5b99125200c7aa04d06c814d18f98d2a9eeab2d27f2;39339;Fantastic White Bread;P01
d000e0469365de706eec1b4058677698963e0268011158536cc92de81d00f2b8;15931;Excellent Cranberry Juice;P01
eb5b2e5acd09d21d18c771b7b3f731f9bc8b8fe4fbdc71eeb267b482ef054d12;62518;Tell Tale Green Pepper;P01
096726fe2c44f0eba23f6c871b1a429f9654e5b261489a94f58758acd7b76950;61464;Super Salt;Nao informado
6f8ffd47ff705886bb4665e8444c281447f95e2237ec7aa62aa447df40a1d223;38076;Cutting Edge Foot-Long Hot Dogs;P01
a52a066bf86199bf3b8362eef611c028006a602a0d50bb137c409550d640310b;61855;Moms Sliced Ham;P01
be4c147eb62d5362a913cea5c88f054fdb10b89ca617beb1aabce064d2f07d5f;36001;Big Time Frozen Cheese Pizza;P01
1f377f099e2f32bd7a5a024289205c80f641ed486acad46fb02eeeac45f410f4;23675;Tell Tale Cantelope;P01
96705d3bf64b122ab45993f24ebbf2167e9f6ddf0ae6e53e6d010810130bd454;64947;Ebony Lettuce;Nao informado
c624ef804f4f232f25aa3b9814ea9add215072e318ee77111ab1fadb370b01f1;Nao informado;Colony Muffins;Nao informado
f22434987e1dcbfa522cee9263f9bf89e05868de1218056223e507b24bcb4f25;64985;Ebony Dried Mushrooms;Nao informado
4df2a68da6e87230bf10a14ae614b54328e3328684da236c09fb43c2d2598694;19857;Moms Cole Slaw;Nao informado
6c1e1e3995e128fffdc1678744b2f7d11a662dfe9ee1ce5fa7eadd18790cc8c2;20910;Moms Sliced Turkey;P01
99d38aa894c0b13fcb9ba68d59ccffcdbb0e66795b484eb01d7d12e7a93fac03;30211;Even Better Low Fat Sour Cream;P01
d55fe0f135ba94ad5004b3722f2c9b7d80c6ef310e9e18b56678bfa67c4fb3d6;39529;Fabulous Diet Soda;P01
0538c0d85653b37e984cdccb7c853ab3925cd321eaba5e91ba63bc880c44736d;29278;Monarch Thai Rice;Nao informado
15d0f69a268c2fb147e66e8c30f8d0c5e13e400b1404d3be85bfdb495219131d;11392;High Top Tomatos;P01
3e96058c04dd9e8246b177a49bb15ca51c48bac866ae6e727dc3a6f765eadc49;9790B;Golden Frozen Broccoli;Nao informado
44d76af618f8347f3f7e8da5783f76cc01b4fe17234d9bb27686529872063df7;4881511 DANZAS - AIR;Fabulous Diet Soda;Nao informado
e119ee6752ae8637b6c4754eb9e215a587c8ac3f84218e208f7bb10dc8213a18;9970;High Top Sweet Peas;Nao informado
f88f2426ad8990fbd1275b6719b6631e94cb6b3c6da0b2aa1b0fc1b10ce46a3a;61743;Carlson Low Fat Cottage Cheese;P01
1745e30200766a431bcb866b04e37d7119546a4e4a9b14ce4cc0c7d29722579e;61685;Better Canned Tuna in Oil;Nao informado
3bb0a220fbcee6b545e08b1316a722b0fb1026805d1a7ae8b74f44e030407153;62329;Quick Extra Lean Hamburger;P01
3c2ce58e29d3dec2ffbd6a82345813678aabecf029aba32154911efe58a0c813;15554;Super Sesame Oil;Nao informado
40e6d6feabbe7f958c61125d8d58da2076627e8348325319389016d7da9a238c;2040;Blue Label Fancy Canned Oysters;P01
4b116ca11808d4baa8252b637fbd72d2df80c7b140f081b85e0941b78be3a9de;23443;Tell Tale Peaches;P01
91c173e097117bf9c9639e8fb84ab792f6d99a26b178fb6ccd6c90f4cf8a478a;60256-6;Just Right Canned Beets;P01
4f7cdb17337e92fbb81e62b964aaba368c8b034247f87b00915d175a7dc07c19;Nao informado;Best Choice Sugar Cookies;Nao informado
549b0730a9e4f0bb8c1f7028dcd2dcf9f37bea87b31278fba5846241c75d1583;39253;Thresher White Chocolate Bar;P01
608a4f913132de3fdf488744d25e40d2f849638d249e48421f891ce052ff21d3;Nao informado;Big Time Fajita French Fries;Nao informado
677a6d915487428636f6981b1edc69fec4043314375395b1ac092c0b722ff71e;63744;Cutting Edge Potato Salad;P01
6e3ff91abb82951c6cde02169536ebba90d057254d2c91a973b21168e42a37b2;65171;Nationeel Fondue Mix;P01
3ed0909585944a3358791e8a7c4141c45dfa2b0e9f6b88d22937d35d1c6cbbb7;39744;Even Better Whole Milk;Nao informado
cdbf468b4da2601b6e43e98991f0bfef38c5a8705105f76a1fa3d9cbb719daff;36013;Big Time Frozen Mushroom Pizza;Nao informado
d4e3f0e678c004f4ee5e0e6ed7f087d88285cb5fca4f10afc7713914d0be0841;1Z9483440146969116;Even Better Sharp Cheddar Cheese;Nao informado
3131068f0aab195751aef66c124aa826fddbc8e6907b4cbfc724529bc063f0ae;13916;Best Choice Dried Apricots;P01
54327b08954ad8a2ca7f24d7388a2a135f6365a8108e814d9a8171ca24baf941;33547;Best Choice No Salt Popcorn;P01
657275b359c699c8b99bad1317896cf7a4dbafb97aeeb55f9e0d4ec9c7fe95cb;63585;Gorilla Head Cheese;Nao informado
7f9ebe044a577fc62553ad99e0b20ec18ea3f81938c7a9db5d46d20384ec9bee;63135;Landslide Salt;Nao informado
82de0326e38bc9abd03ac235013e9342e8dd2adda374008f6b663fc9a561fb7d;37559;Walrus Chardonnay;Nao informado
ff4cf8d9a6b477fe293f00978ff43e515b78ea443cd6c85660402c452e92d301;65160;Nationeel Salsa Dip;P01
22db85757b2a039c90d794096cfece7f2f9b53bddc53a2b312f5c36fac9f96e3;61069;Best Choice Raisins;Nao informado
2afa19a65d069d8ddf664a9a44cfef504691ae76245bfc44110f13a8f17f4e78;64610;Jeffers Wheat Puffs;Nao informado
3aa0855f2b98e82e9ea74822e122a0881283896c6a38a2f5a82310182734c161;61860;Urban Small Eggs;P01
5e9e42205187aaef26d510688ded3d16893883009af7aa4bd17df21247ad6ea0;Nao informado;Good White Zinfandel Wine;Nao informado
670c126ec4557636ff3687efe0ad1b5bcfda5c19679b19af8a8ce1dc65a2252d;FREIGHT FOR SO#514636;Carlson Havarti Cheese;Nao informado
7ff3fa9ceafca0f74e35f9a61c57f453df61e9ca5bb29ddd14ce2e1bb2e35e92;30285;Even Better Chocolate Milk;P01
a8e8d4ad240e063bfe663c0e0fd76e49bbda1955a9eb83cded7ed9304415f3fd;60459;High Top Beets;P01
bd774adbcfdbd4f49423e07a89724bce3c5040fa2c8ce5f14f5a2ee50b56a3b2;14926;Good Merlot Wine;Nao informado
272d5fda88fc503afdfc4afbb904c5f5a8643be2bae106ab0c3880798e00cb67;Nao informado;Cutting Edge Turkey Hot Dogs;Nao informado
2bcc6b2c19294491e0bc672a07b74501ec7e31a0512800a34c7209aa43bd2cff;63172;Landslide Extra Chunky Peanut Butter;Nao informado
3e6da23cabb923034d4e4feb959671bd3aa395a2c525b2b531502a8ebc589081;220412;BBB Best Tomato Sauce;P01
79b93d84551f0c6aab229ff73199148b0b05802a2e8cd9f628dbbc9841b1d76a;60953;Best Choice Avocado Dip;Nao informado
d41bed9e282b1af4da8d2608f5e30e49d557e61c52dc2c13575e209abf321177;29879;Fabulous Orange Juice;P01
09c5a88d725dc73ffc71c58db5c259cd859338b62ad8d3a00a4057439c238e0d;62665;Tell Tale Lemons;Nao informado
13f353bc2489b2957e5e9ef8b3bd44683cedcbbb4df530dbf09b3dad7c1156e5;47801;Red Spade Foot-Long Hot Dogs;P01
1c81d1fc416cbd094e325e2d2082e28fe23778af034c0d054a7b107f9d5557a1;Nao informado;Fast Raisins;Nao informado
72bd3163261036000856b403f91dd08cebc6bf6d69f516ba68968a544261545d;63062;Colony Cranberry Muffins;P01
b9e8e0077ef545429475d84efde9396b7803ae322fabbc4bce7d03d9d8bc1ad8;63663;Just Right Fancy Canned Oysters;Nao informado
fcb4a04a05bdc25510b4bffc1b2c022d529f29dd49147d7644b033911f2e1376;38370;Imagine Pancake Mix;Nao informado
1a5a77988c904afb635babaa0c88d3e8d02bd26ed45bb72b914cb84dc49d356c;38997;Nationeel BBQ Potato Chips;Nao informado
37cdbc11572d91a76e701e3fd93428fe983aedc23f4bfc15b36b5d10b53e8717;25897;Colony Wheat Bread;P01
dc2fb83f4a232194c60c2973884d6aa74c86f97bcff4ee3b1fbd22cc0a8ded18;63850;Imagine Apple Cinnamon Waffles;P01
101724e31adb9e23df23b17dfaad7badb55fe6687299838e736f193b2dd1548a;61019;Best Choice Low Fat Chips;P01
3c5e72e3f9825a5462e1eda5c0ffe4c78f66c14d60e6a3edb969107e041af997;48815001;Blue Medal Small Eggs;Nao informado
6828b22abe298f3685add67843579e12b68ab648455edc4b90653c4b334dbdbb;DANZAS CFR FRANCE;American Corned Beef;Nao informado
6cce327e2d7bdcb8e3c6eab8cc9ddec2c79bae97608a2e1e32ff2dc964e9e805;63664;Just Right Fancy Canned Sardines;Nao informado
bf257772cad637e029c1ee8474a439108b1b7152df6d78e63264a00019277123;60860;Best Choice Low Fat Cookies;P01
c253dcd75af99fce6c1bb7aab14776f17d6707f13c7a2db4906926847ae38b81;39136;Nationeel Beef Jerky;Nao informado
c4cd2be03c0a04c48e7f7cd50955b27958b7b709711b332210a785ab47d61217;40599;Club Low Fat Cottage Cheese;P01
02481b3aaeeb0043f1d2ab2d59b39d2b5ea0c9d607fac56723788f8c054e9948;60450;High Top Asparagus;P01
6308181c7650fcae7fa80e1ad1a5fd8e0dca87ea6ed2774abeb12c3e43eea274;30348;National Large Brown Eggs;Nao informado
7907c902629872dbe056f148d271ca494282676fc6be20a386105c958d966996;29142;Nationeel Grape Fruit Roll;Nao informado
a3aa4bb68a9f05ada34a586566ad7bc605dfbe69db40d0872d85496e38bd7221;61856;Moms Potato Salad;P01
367bac1ec2e630d24d582ba4692f60c7b8c055785230901740d4321b8889a1b7;64893;Ebony Asparagus;Nao informado
6edcb7814faf8879e454e8780a9e1d73bf5c08009f75df996627781dcb28bd8d;65005;Ebony Fancy Plums;Nao informado
7b59df6452aa72246874716b1743fafdd58a4cbfa1fa84218c765ad0af903bdd;32900;High Top Baby Onion;Nao informado
f4ba549c0fe40ea9a05bc367f4872e4c4631fe36a8d8024d606ef3e662074677;50117;Red Spade Corned Beef;Nao informado
f8ec4f03c4a1ab16ee38341ff77413b111a609fb77aec33610307787bedcd654;29972;Just Right Canned String Beans;Nao informado
1dddbdb612f85e4c9d2b1453479ec28f74e2b859359e80b347fe3d32995fec5f;380762;Fabulous Cranberry Juice;P01
1f3093d603dd1c40b700139801147fcecf33f23bbf08e4c81ac7941ef068ce68;63654;American Pimento Loaf;Nao informado
22444453009f5fe6bc37222552d964ce9a9ae156403137e5c07dd27d7ef89f95;37570;Walrus White Zinfandel Wine;P01
6bdadcebde83ab941bea549bd482cd77f87ba5389b6db38372a1998f6ba5cb52;30424;Washington Diet Soda;Nao informado
a1dbcdbf8bbc2d6bd82c5595e3086aa909ab409570b3e599f023a1ab6e019325;61930;Big Time Frozen Sausage Pizza;Nao informado
36d649892af7a8377f4f171b12575cc162c3e230695168b0edc8bcba428292ef;EXPEDITORS - AIR;Red Spade Sliced Chicken;Nao informado
74fcdeee305408ca3e7e3fae4cd4353c8194c16c219e6171a4863e3242b80b87;64979;Ebony Tomatos;Nao informado
84a318a0239922f95af770ba5b198b76857176a6ea099f40885cd615038f20d5;62849;Fast Chocolate Donuts;Nao informado
8ac1e6118c1880bf38b66bc36aef07b697a7b5a86043a42894c1c139d83e16e0;62685;Tell Tale Broccoli;P01
